,budget,country,cum_ww_gross,director,genre_1,genre_2,genre_3,language,mpaa_rating,ratings_count,release_date,runtime,title,url,usa_gross,user_rating
2274,16000000,USA,,Perry Andelin Blake,Adventure,Comedy,Family,English,PG,19790,2002-08-02,80.0,The Master of Disguise,https://www.imdb.com/title/tt0295427,40363530.0,3.3
2275,,India,,Rohit Shetty,Action,Drama,,Hindi,TV-14,12186,2011-07-22,143.0,Singham,https://www.imdb.com/title/tt1948150,345125.0,6.8
2276,1585000,USA,,Richard C. Sarafian,Action,Crime,Thriller,English,R,24064,1971-03-13,99.0,Vanishing Point,https://www.imdb.com/title/tt0067927,12442673.0,7.3
2277,16000000,USA,,Jason Reitman,Comedy,Drama,,English,R,27219,2014-10-17,119.0,"Men, Women & Children",https://www.imdb.com/title/tt3179568,461162.0,6.7
2278,,UK,,"Jeremy Dyson, Andy Nyman",Drama,Horror,,English,Not Rated,14399,2018-04-20,98.0,Ghost Stories,https://www.imdb.com/title/tt5516328,135095.0,6.4
2279,58000000,USA,93492844,Shawn Levy,Comedy,,,English,PG-13,175552,2013-06-07,119.0,The Internship,https://www.imdb.com/title/tt2234155,44672764.0,6.3
2280,"
Budget:€25,000,000
            (estimated)
",France,34522487,Luc Besson,Action,Adventure,Fantasy,French,PG,17963,2010-04-14,107.0,Les aventures extraordinaires d'Adèle Blanc-Sec,https://www.imdb.com/title/tt1179025,,6.3
2281,7500000,USA,40000000,Mike Nichols,Drama,,,English,Not Rated,62344,1966-06-22,131.0,Who's Afraid of Virginia Woolf?,https://www.imdb.com/title/tt0061184,28000000.0,8.0
2282,"
Budget:JPY 2,000,000,000
            (estimated)
",Japan,,Mamoru Oshii,Animation,Drama,Sci-Fi,Japanese,PG-13,32636,2004-09-24,100.0,Innocence,https://www.imdb.com/title/tt0347246,1043896.0,7.6
2283,23000000,USA,,John Roberts,Adventure,Comedy,Drama,English,PG,13063,1998-04-17,91.0,Paulie,https://www.imdb.com/title/tt0125454,27008669.0,6.5
2284,35000000,UK,25303038,Doug Lefler,Action,Adventure,War,English,PG-13,32001,2007-08-17,101.0,The Last Legion,https://www.imdb.com/title/tt0462396,5932060.0,5.4
2285,38000000,USA,112343513,Christian Ditter,Comedy,Drama,Romance,English,R,70386,2016-02-12,110.0,How to Be Single,https://www.imdb.com/title/tt1292566,46813366.0,6.1
2286,1500000,USA,,Rebecca Miller,Drama,,,English,R,10342,2005-04-08,112.0,The Ballad of Jack and Rose,https://www.imdb.com/title/tt0357110,712294.0,6.7
2287,5000000,USA,21164799,Michael Tiddes,Comedy,,,English,R,16138,2016-01-29,92.0,Fifty Shades of Black,https://www.imdb.com/title/tt4667094,11675178.0,3.5
2288,,USA,,Ken Kwapis,Comedy,Adventure,Family,English,PG,10755,1996-01-12,88.0,Dunston Checks In,https://www.imdb.com/title/tt0116151,9871065.0,5.3
2289,75000000,USA,817400891,Roland Emmerich,Action,Adventure,Sci-Fi,English,PG-13,481216,1996-07-03,145.0,Independence Day,https://www.imdb.com/title/tt0116629,306169268.0,7.0
2290,,USA,,Jody Hill,Comedy,,,English,R,10342,2008-09-26,82.0,The Foot Fist Way,https://www.imdb.com/title/tt0492619,233637.0,6.3
2291,80000000,USA,177977226,Les Mayfield,Comedy,Family,Sci-Fi,English,PG,75074,1997-11-26,93.0,Flubber,https://www.imdb.com/title/tt0119137,92977226.0,5.2
2292,70000000,USA,,Nic Mathieu,Action,Mystery,Sci-Fi,English,PG-13,38812,2016-12-09,107.0,Spectral,https://www.imdb.com/title/tt2106651,,6.3
2293,30000000,USA,105929161,Jason Moore,Comedy,,,English,R,56966,2015-12-18,118.0,Sisters,https://www.imdb.com/title/tt1850457,87044645.0,6.0
2294,1590000,USA,,Alfred Hitchcock,Drama,War,,English,Not Rated,23368,1944-01-28,97.0,Lifeboat,https://www.imdb.com/title/tt0037017,,7.8
2295,,USA,,Ernst Lubitsch,Comedy,Drama,Romance,English,Not Rated,23306,1940-01-12,99.0,The Shop Around the Corner,https://www.imdb.com/title/tt0033045,203300.0,8.1
2296,500000,USA,,Tom DiCillo,Comedy,Drama,,English,R,14423,1995-07-21,90.0,Living in Oblivion,https://www.imdb.com/title/tt0113677,1148752.0,7.5
2297,17000000,USA,,Alfonso Cuarón,Drama,Family,Fantasy,English,G,28433,1995-05-19,97.0,A Little Princess,https://www.imdb.com/title/tt0113670,10019307.0,7.7
2298,102000000,USA,358372926,Steven Spielberg,Action,Adventure,Crime,English,PG-13,454259,2002-06-21,145.0,Minority Report,https://www.imdb.com/title/tt0181689,132072926.0,7.7
2299,33000000,USA,164729679,Adam Shankman,Comedy,,,English,PG-13,32440,2003-03-07,105.0,Bringing Down the House,https://www.imdb.com/title/tt0305669,132716677.0,5.6
2300,,USA,,Andrew Jarecki,Crime,Drama,Mystery,English,R,48025,2010-12-09,101.0,All Good Things,https://www.imdb.com/title/tt1175709,578382.0,6.3
2301,30000000,USA,,Simon West,Action,Crime,Drama,English,R,44403,2015-01-14,92.0,Wild Card,https://www.imdb.com/title/tt2231253,,5.6
2302,,USA,108333222,P.J. Hogan,Comedy,Family,Romance,English,PG,69259,2009-02-13,104.0,Confessions of a Shopaholic,https://www.imdb.com/title/tt1093908,44277350.0,5.9
2303,25000000,USA,96262212,Baltasar Kormákur,Action,Crime,Drama,English,R,109137,2012-01-13,109.0,Contraband,https://www.imdb.com/title/tt1524137,66528000.0,6.5
2304,50000000,USA,260095986,J.J. Abrams,Mystery,Sci-Fi,Thriller,English,PG-13,313819,2011-06-10,112.0,Super 8,https://www.imdb.com/title/tt1650062,127004179.0,7.0
2305,40000000,USA,90698542,Tim Story,Action,Comedy,,English,PG-13,45904,2016-01-15,102.0,Ride Along 2,https://www.imdb.com/title/tt2869728,90835030.0,5.9
2306,30000000,USA,216763646,Clint Eastwood,Drama,Sport,,English,PG-13,566196,2005-01-28,132.0,Million Dollar Baby,https://www.imdb.com/title/tt0405159,100492203.0,8.1
2307,4638783,USA,,Sam Peckinpah,Biography,Drama,Western,English,R,15773,1973-05-23,122.0,Pat Garrett & Billy the Kid,https://www.imdb.com/title/tt0070518,11000000.0,7.4
2308,,USA,,Guy Ferland,Crime,Drama,Thriller,English,R,11886,2008-01-21,93.0,Bang Bang You're Dead,https://www.imdb.com/title/tt0288439,,7.9
2309,20000000,USA,,Gina Prince-Bythewood,Drama,Romance,Sport,English,PG-13,16213,2000-04-21,124.0,Love & Basketball,https://www.imdb.com/title/tt0199725,27441122.0,7.2
2310,,UK,,Carl Tibbetts,Drama,Thriller,,English,R,10281,2012-04-26,90.0,Retreat,https://www.imdb.com/title/tt1410051,,5.8
2311,2500000,USA,,Peter Bogdanovich,Comedy,Crime,Drama,English,PG,35467,1973-05-09,102.0,Paper Moon,https://www.imdb.com/title/tt0070510,30933743.0,8.1
2312,12000000,France,,Franklin J. Schaffner,Biography,Crime,Drama,English,R,108161,1973-12-19,151.0,Papillon,https://www.imdb.com/title/tt0070511,53267000.0,8.0
2313,11000000,UK,83088295,Tim Robbins,Crime,Drama,,English,R,80622,1996-02-02,122.0,Dead Man Walking,https://www.imdb.com/title/tt0112818,39387284.0,7.5
2314,10000000,USA,,"Albert Hughes, Allen Hughes",Action,Crime,Drama,English,R,17394,1995-10-06,119.0,Dead Presidents,https://www.imdb.com/title/tt0112819,24200000.0,6.9
2315,15000000,UK,,Tom Harper,Drama,Horror,Thriller,English,PG-13,23801,2015-01-02,98.0,The Woman in Black 2: Angel of Death,https://www.imdb.com/title/tt2339741,26496583.0,4.9
2316,"
Budget:€2,000,000
            (estimated)
",Spain,,Isabel Coixet,Drama,Romance,,English,R,22738,2003-03-07,106.0,My Life Without Me,https://www.imdb.com/title/tt0314412,395592.0,7.6
2317,,UK,,James Marsh,Drama,Thriller,,English,R,11197,2012-08-24,101.0,Shadow Dancer,https://www.imdb.com/title/tt1770734,99134.0,6.2
2318,1000000,USA,,Leigh Janiak,Horror,Mystery,Thriller,English,R,22120,2014-09-12,87.0,Honeymoon,https://www.imdb.com/title/tt3177316,9168.0,5.7
2319,145000000,USA,694713380,Brad Bird,Action,Adventure,Thriller,English,PG-13,412990,2011-12-21,132.0,Mission: Impossible - Ghost Protocol,https://www.imdb.com/title/tt1229238,209397903.0,7.4
2320,"
Budget:€20,000,000
            (estimated)
",Germany,,Uli Edel,Action,Biography,Crime,German,R,32818,2008-09-25,150.0,Der Baader Meinhof Komplex,https://www.imdb.com/title/tt0765432,476270.0,7.4
2321,20000000,UK,,Danny Boyle,Crime,Drama,Mystery,English,R,102700,2013-03-27,101.0,Trance,https://www.imdb.com/title/tt1924429,2319187.0,6.9
2322,137000000,USA,85131830,"Hironobu Sakaguchi, Motonori Sakakibara",Animation,Action,Adventure,English,PG-13,76967,2001-07-11,106.0,Final Fantasy: The Spirits Within,https://www.imdb.com/title/tt0173840,32131830.0,6.4
2323,10000000,Hong Kong,,Kar-Wai Wong,Drama,Romance,,English,PG-13,48318,2007-11-28,95.0,My Blueberry Nights,https://www.imdb.com/title/tt0765120,866778.0,6.7
2324,4000000,USA,,John Huston,Drama,Romance,Western,English,Not Rated,15040,1961-02-01,125.0,The Misfits,https://www.imdb.com/title/tt0055184,,7.4
2325,22000000,Canada,,Dan Gilroy,Crime,Drama,,English,PG-13,19036,2017-11-22,122.0,"Roman J. Israel, Esq.",https://www.imdb.com/title/tt6000478,11962712.0,6.4
2326,31000000,USA,,Scott Hicks,Drama,Mystery,,English,PG-13,33316,2001-09-28,101.0,Hearts in Atlantis,https://www.imdb.com/title/tt0252501,24185781.0,6.9
2327,39000000,Canada,,David Mamet,Action,Crime,Drama,English,R,30420,2001-11-09,109.0,Heist,https://www.imdb.com/title/tt0252503,47239.0,6.5
2328,15000000,UK,31554855,Anton Corbijn,Crime,Drama,Thriller,English,R,65864,2014-08-01,122.0,A Most Wanted Man,https://www.imdb.com/title/tt1972571,17237244.0,6.8
2329,27000000,USA,,Joe Dante,Action,Adventure,Comedy,English,PG,47948,1987-07-01,120.0,Innerspace,https://www.imdb.com/title/tt0093260,25893810.0,6.8
2330,12000000,USA,36341959,Bob Clark,Comedy,Crime,Family,English,PG,22551,1999-03-12,97.0,Baby Geniuses,https://www.imdb.com/title/tt0118665,27141959.0,2.6
2331,60000000,USA,25200000,Jeremiah S. Chechik,Action,Adventure,Sci-Fi,English,PG-13,37901,1998-08-14,89.0,The Avengers,https://www.imdb.com/title/tt0118661,23322832.0,3.7
2332,10500000,USA,,Elliott Lester,Drama,Thriller,,English,R,16282,2017-04-07,94.0,Aftermath,https://www.imdb.com/title/tt4581576,,5.7
2333,15000000,UK,26196359,Richard Eyre,Crime,Drama,Romance,English,R,69641,2007-01-26,92.0,Notes on a Scandal,https://www.imdb.com/title/tt0465551,17508670.0,7.4
2334,,USA,,George Cukor,Comedy,Romance,,English,Not Rated,12382,1938-06-15,95.0,Holiday,https://www.imdb.com/title/tt0030241,,7.8
2335,"
Budget:£2,500,000
            (estimated)
",UK,,Nick Love,Action,Crime,Drama,English,R,11832,2007-03-09,103.0,Outlaw,https://www.imdb.com/title/tt0758771,,5.8
2336,"
Budget:CAD 2,000,000
            (estimated)
",Canada,,Atom Egoyan,Drama,,,English,R,16185,1995-03-24,103.0,Exotica,https://www.imdb.com/title/tt0109759,4183379.0,7.1
2337,,Australia,,Geoffrey Wright,Crime,Drama,,English,R,34752,1992-11-12,94.0,Romper Stomper,https://www.imdb.com/title/tt0105275,175340.0,6.8
2338,33000000,USA,104155843,Tarsem Singh,Horror,Sci-Fi,Thriller,English,R,87379,2000-08-18,107.0,The Cell,https://www.imdb.com/title/tt0209958,61334059.0,6.3
2339,,USA,,Ted Demme,Comedy,Drama,Romance,English,R,29045,1996-02-09,112.0,Beautiful Girls,https://www.imdb.com/title/tt0115639,10597759.0,7.2
2340,17500000,USA,25024919,Daniel Petrie,Adventure,Comedy,Mystery,English,PG,13684,1988-11-23,116.0,Cocoon: The Return,https://www.imdb.com/title/tt0094890,18924919.0,5.3
2341,6000000,USA,,Dennis Hopper,Action,Crime,Drama,English,R,21561,1988-04-29,120.0,Colors,https://www.imdb.com/title/tt0094894,46616067.0,6.7
2342,3300000,USA,,Julian Schnabel,Biography,Drama,,English,R,17648,1996-08-09,107.0,Basquiat,https://www.imdb.com/title/tt0115632,2961991.0,6.9
2343,39000000,USA,160600000,John Landis,Comedy,Romance,,English,R,139552,1988-06-29,116.0,Coming to America,https://www.imdb.com/title/tt0094898,128152300.0,7.0
2344,60000000,USA,159330280,Michael Caton-Jones,Action,Crime,Drama,English,R,96997,1997-11-14,124.0,The Jackal,https://www.imdb.com/title/tt0119395,54930280.0,6.4
2345,12000000,USA,74727492,Quentin Tarantino,Crime,Drama,Thriller,English,R,271511,1997-12-25,154.0,Jackie Brown,https://www.imdb.com/title/tt0119396,39673162.0,7.5
2346,,USA,,Gregg Araki,Comedy,Mystery,Romance,English,Not Rated,11561,2010-10-06,86.0,Kaboom,https://www.imdb.com/title/tt1523483,116478.0,5.7
2347,8000000,Canada,,Andrew Currie,Comedy,Drama,Horror,English,R,26726,2007-03-16,93.0,Fido,https://www.imdb.com/title/tt0457572,298110.0,6.7
2348,,USA,,Roger Kumble,Adventure,Comedy,Drama,English,G,14316,2008-03-07,83.0,College Road Trip,https://www.imdb.com/title/tt0997047,45588608.0,4.3
2349,1500000,USA,,Bruce Campbell,Comedy,Fantasy,Horror,English,R,22618,2007-04-13,84.0,My Name Is Bruce,https://www.imdb.com/title/tt0489235,173066.0,6.3
2350,20000000,USA,,"Shari Springer Berman, Robert Pulcini",Comedy,Drama,Romance,English,PG-13,52625,2007-08-24,106.0,The Nanny Diaries,https://www.imdb.com/title/tt0489237,25925170.0,6.2
2351,21000000,USA,,Paco Cabezas,Action,Crime,Thriller,English,Not Rated,21248,2014-05-09,98.0,Tokarev,https://www.imdb.com/title/tt2401807,,5.0
2352,22400000,Italy,,Gabriele Muccino,Drama,,,English,R,19871,2016-07-08,116.0,Fathers & Daughters,https://www.imdb.com/title/tt2582502,,7.1
2353,15000000,USA,306515884,David F. Sandberg,Horror,Mystery,Thriller,English,R,78764,2017-08-11,109.0,Annabelle: Creation,https://www.imdb.com/title/tt5140878,102092201.0,6.5
2354,31000000,USA,134895607,Martin Brest,Drama,,,English,R,223258,1993-01-08,156.0,Scent of a Woman,https://www.imdb.com/title/tt0105323,63895607.0,8.0
2355,85000000,USA,77741732,Tom Dey,Action,Comedy,Crime,English,PG-13,56475,2002-03-15,95.0,Showtime,https://www.imdb.com/title/tt0284490,38082712.0,5.5
2356,9000000,USA,,Sidney J. Furie,Biography,Drama,Horror,English,R,12783,1983-02-04,125.0,The Entity,https://www.imdb.com/title/tt0082334,13277558.0,6.6
2357,100000000,Germany,206071502,Tim Burton,Fantasy,Horror,Mystery,English,R,297333,1999-11-19,105.0,Sleepy Hollow,https://www.imdb.com/title/tt0162661,101071502.0,7.4
2358,40000000,USA,,Wolfgang Petersen,Action,Adventure,Drama,English,PG-13,38765,1985-12-20,108.0,Enemy Mine,https://www.imdb.com/title/tt0089092,4271684.0,6.9
2359,4000000,USA,119723856,Sofia Coppola,Drama,,,English,R,362929,2003-10-03,102.0,Lost in Translation,https://www.imdb.com/title/tt0335266,44585453.0,7.8
2360,35000000,USA,,Gabriele Muccino,Comedy,Romance,Sport,English,PG-13,26795,2012-12-07,105.0,Playing for Keeps,https://www.imdb.com/title/tt1540128,13101142.0,5.7
2361,,USA,,Jason Krawczyk,Comedy,Drama,Fantasy,English,R,13962,2015-12-18,99.0,He Never Died,https://www.imdb.com/title/tt2386404,,6.4
2362,32500000,USA,288383523,Paul Feig,Comedy,Romance,,English,R,243061,2011-05-13,125.0,Bridesmaids,https://www.imdb.com/title/tt1478338,169106725.0,6.8
2363,34000000,USA,,George Tillman Jr.,Drama,Romance,,English,PG-13,66984,2015-04-10,123.0,The Longest Ride,https://www.imdb.com/title/tt2726560,37432299.0,7.1
2364,,UK,,Ken Loach,Comedy,Drama,Fantasy,English,Not Rated,14467,2009-05-27,116.0,Looking for Eric,https://www.imdb.com/title/tt1242545,55804.0,7.2
2365,,UK,7132689,Banksy,Documentary,Comedy,Crime,English,R,57222,2010-05-14,87.0,Exit Through the Gift Shop,https://www.imdb.com/title/tt1587707,3291250.0,8.0
2366,60000000,USA,135458097,Steven Soderbergh,Drama,Thriller,,English,PG-13,196630,2011-09-09,106.0,Contagion,https://www.imdb.com/title/tt1598778,75658097.0,6.6
2367,10000000,USA,86000,Michael Winner,Action,Crime,Thriller,English,PG,10573,1972-12-14,100.0,The Mechanic,https://www.imdb.com/title/tt0068931,,7.0
2368,130000,Hong Kong,1157316,Bruce Lee,Action,Adventure,Crime,Mandarin,R,27226,1972-08-14,100.0,Meng long guo jiang,https://www.imdb.com/title/tt0068935,,7.3
2369,20000000,UK,,Michel Gondry,Comedy,,,English,PG-13,84737,2008-02-22,102.0,Be Kind Rewind,https://www.imdb.com/title/tt0799934,11169531.0,6.4
2370,70000000,USA,300854823,Steven Spielberg,Adventure,Comedy,Family,English,PG,206531,1991-12-11,142.0,Hook,https://www.imdb.com/title/tt0102057,119654823.0,6.7
2371,10000000,UK,,Mick Jackson,Biography,Drama,,English,PG-13,15023,2016-10-21,109.0,Denial,https://www.imdb.com/title/tt4645330,4072226.0,6.6
2372,1800000,USA,,William Friedkin,Action,Crime,Drama,English,R,95815,1971-10-09,104.0,The French Connection,https://www.imdb.com/title/tt0067116,51700000.0,7.8
2373,26000000,USA,181096164,Jim Abrahams,Action,Comedy,,English,PG-13,89109,1991-07-31,84.0,Hot Shots!,https://www.imdb.com/title/tt0102059,69467617.0,6.7
2374,4000000,UK,,Sally Potter,Biography,Drama,Fantasy,English,PG-13,11685,1993-06-09,94.0,Orlando,https://www.imdb.com/title/tt0107756,5289772.0,7.2
2375,7000000,USA,,Fran Rubel Kuzui,Action,Comedy,Fantasy,English,PG-13,35735,1992-07-31,86.0,Buffy the Vampire Slayer,https://www.imdb.com/title/tt0103893,16624456.0,5.6
2376,,USA,,Daniel Ragussis,Crime,Drama,Thriller,English,R,35505,2016-08-19,109.0,Imperium,https://www.imdb.com/title/tt4781612,,6.5
2377,25000000,USA,56422687,David R. Ellis,Action,Crime,Thriller,English,PG-13,85521,2004-09-10,94.0,Cellular,https://www.imdb.com/title/tt0337921,32003620.0,6.5
2378,,USA,,"Bernie Goldmann, Melisa Wallack",Comedy,Drama,,English,R,18625,2008-06-18,93.0,Bill,https://www.imdb.com/title/tt0790623,59108.0,6.3
2379,100000,USA,,Mike Cahill,Drama,Romance,Sci-Fi,English,PG-13,83345,2011-10-12,92.0,Another Earth,https://www.imdb.com/title/tt1549572,1316074.0,7.0
2380,30000000,USA,,Don Scardino,Adventure,Comedy,Fantasy,English,PG-13,65980,2013-03-15,100.0,The Incredible Burt Wonderstone,https://www.imdb.com/title/tt0790628,22525921.0,5.9
2381,11000000,UK,,Tom Tykwer,Crime,Drama,Romance,Italian,R,21842,2002-02-21,97.0,Heaven,https://www.imdb.com/title/tt0246677,774317.0,7.1
2382,10000000,USA,,David Cronenberg,Horror,Sci-Fi,Thriller,English,R,52245,1983-10-21,103.0,The Dead Zone,https://www.imdb.com/title/tt0085407,20766000.0,7.2
2383,,USA,,Robert Siodmak,Crime,Drama,Film-Noir,English,Passed,16234,1946-08-30,103.0,The Killers,https://www.imdb.com/title/tt0038669,,7.8
2384,15000000,USA,,Robert Lieberman,Biography,Drama,Fantasy,English,PG-13,18431,1993-03-12,109.0,Fire in the Sky,https://www.imdb.com/title/tt0106912,20100000.0,6.5
2385,55000000,USA,346079773,"Mike Gabriel, Eric Goldberg",Animation,Adventure,Drama,English,G,144155,1995-06-23,81.0,Pocahontas,https://www.imdb.com/title/tt0114148,141600000.0,6.7
2386,10000000,USA,,Francis Ford Coppola,Drama,,,English,R,27897,1983-10-21,94.0,Rumble Fish,https://www.imdb.com/title/tt0086216,2494480.0,7.2
2387,5100000,USA,,Jeannot Szwarc,Drama,Fantasy,Romance,English,PG,23656,1980-10-03,103.0,Somewhere in Time,https://www.imdb.com/title/tt0081534,9709597.0,7.3
2388,6800000,USA,,Damian Nieman,Crime,Thriller,,English,R,11391,2004-05-09,101.0,Shade,https://www.imdb.com/title/tt0323939,33225.0,6.4
2389,,USA,,"Rod Hardy, George Miller",Adventure,Drama,,English,PG-13,10868,1997-06-12,105.0,Robinson Crusoe,https://www.imdb.com/title/tt0117496,,5.9
2390,1000000,USA,10100000,David Robert Mitchell,Horror,Mystery,,English,R,169651,2015-03-27,100.0,It Follows,https://www.imdb.com/title/tt3235888,14673301.0,6.9
2391,135000000,USA,100327090,Michael Mann,Action,Crime,Thriller,English,R,100806,2006-07-28,134.0,Miami Vice,https://www.imdb.com/title/tt0430357,63450470.0,6.0
2392,60000000,USA,104391623,Kevin Donovan,Action,Comedy,Sci-Fi,English,PG-13,70722,2002-09-27,98.0,The Tuxedo,https://www.imdb.com/title/tt0290095,50547998.0,5.4
2393,27000000,West Germany,100000000,Wolfgang Petersen,Adventure,Drama,Family,English,PG,114558,1984-07-20,102.0,Die unendliche Geschichte,https://www.imdb.com/title/tt0088323,20158808.0,7.4
2394,70000000,USA,86658558,Peter Berg,Action,Drama,Thriller,English,R,110464,2007-09-28,110.0,The Kingdom,https://www.imdb.com/title/tt0431197,47536778.0,7.0
2395,25000000,USA,108846072,Stephen Daldry,Drama,Romance,,English,PG-13,113608,2003-02-14,110.0,The Hours,https://www.imdb.com/title/tt0274558,41675994.0,7.6
2396,"
Budget:INR 600,000,000
            (estimated)
",India,"
Cumulative Worldwide Gross: INR 2,300,000,000, 31 August 2011
",Siddique,Action,Romance,,Hindi,,19560,2011-08-31,130.0,Bodyguard,https://www.imdb.com/title/tt1729637,,4.6
2397,4000000,USA,205900000,Adrian Lyne,Drama,Music,Romance,English,R,41295,1983-04-15,95.0,Flashdance,https://www.imdb.com/title/tt0085549,94900000.0,6.1
2398,20000000,USA,,D.J. Caruso,Drama,Sport,Thriller,English,R,40114,2005-10-07,122.0,Two for the Money,https://www.imdb.com/title/tt0417217,22862049.0,6.2
2399,6000000,USA,,"Zach Cregger, Trevor Moore",Comedy,Romance,,English,R,19711,2009-03-13,90.0,Miss March,https://www.imdb.com/title/tt1151922,4542775.0,5.0
2400,55000000,USA,192330738,Antoine Fuqua,Action,Crime,Thriller,English,R,281208,2014-09-26,132.0,The Equalizer,https://www.imdb.com/title/tt0455944,101530738.0,7.2
